ProductID,Date,Zip,Units,Revenue,Country
475,5/22/2003,75017,4,4149.60,France
757,5/22/2003,75072 CEDEX 02,1,73.45,France
1114,1/10/2003,75196 CEDEX 04,1,162.70,France
472,1/11/2003,75219 CEDEX 16,1,961.28,France
491,1/11/2003,75112 CEDEX 02,1,890.66,France
396,1/13/2003,75067 CEDEX 02,1,913.76,France
2284,1/13/2003,75078 CEDEX 02,1,309.70,France
502,1/13/2003,75030 CEDEX 01,1,1105.91,France
785,1/13/2003,75003,1,57.70,France
1426,1/13/2003,75171 CEDEX 19,1,307.02,France
575,1/13/2003,75062 CEDEX 02,1,929.25,France
1518,1/13/2003,75019,1,149.52,France
2053,1/13/2003,75062 CEDEX 02,1,325.45,France
396,1/13/2003,75180 CEDEX 04,1,913.76,France
642,1/13/2003,75150 CEDEX 03,1,903.79,France
676,1/13/2003,75079 CEDEX 02,1,856.28,France
472,1/13/2003,75211 CEDEX 13,1,961.28,France
559,1/13/2003,75067 CEDEX 02,1,643.39,France
671,1/13/2003,75198 CEDEX 04,1,944.74,France
2241,8/9/2001,75161 CEDEX 04,1,89.20,France
676,8/9/2001,75036 CEDEX 01,1,837.38,France
826,8/10/2001,75319 CEDEX 09,1,918.70,France
2255,8/10/2001,75207 CEDEX 16,1,60.32,France
2280,8/10/2001,75205 CEDEX 13,1,170.57,France
2056,8/10/2001,75023 CEDEX 01,1,333.32,France
2240,8/10/2001,75205 CEDEX 13,1,89.20,France
676,8/10/2001,75169 CEDEX 19,1,837.38,France
1451,8/10/2001,75062 CEDEX 02,1,367.40,France
2241,8/10/2001,75205 CEDEX 13,1,89.20,France
952,8/10/2001,75009,1,262.45,France
1215,8/10/2001,75198 CEDEX 04,1,367.45,France
1452,8/10/2001,75062 CEDEX 02,1,367.40,France
2016,8/10/2001,75239 CEDEX 05,1,304.45,France
2270,8/10/2001,75086 CEDEX 02,1,314.95,France
445,8/10/2001,75039 CEDEX 01,1,860.48,France
1182,8/10/2001,75211 CEDEX 13,1,157.45,France
2254,8/10/2001,75207 CEDEX 16,1,60.32,France
2241,8/11/2001,75086 CEDEX 02,1,89.20,France
2240,8/11/2001,75086 CEDEX 02,1,89.20,France
2268,8/11/2001,75006,1,309.70,France
559,8/11/2001,75086 CEDEX 02,1,624.49,France
2407,8/11/2001,75062 CEDEX 02,1,81.32,France
739,8/13/2001,75078 CEDEX 02,1,173.20,France
1008,8/13/2001,75102 CEDEX 02,1,262.45,France
1946,8/13/2001,75086 CEDEX 02,1,280.82,France
2254,8/13/2001,75089 CEDEX 02,1,60.32,France
606,8/13/2001,75114 CEDEX 08,1,323.14,France
691,8/13/2001,75077 CEDEX 02,1,351.49,France
964,8/13/2001,75134 CEDEX 11,1,335.95,France
2359,8/13/2001,75063 CEDEX 02,1,440.95,France
2373,8/13/2001,75096 CEDEX 02,1,619.45,France
635,8/13/2001,75125 CEDEX 11,1,855.49,France
1014,8/13/2001,75126 CEDEX 11,1,86.57,France
1947,8/13/2001,75086 CEDEX 02,1,280.82,France
2255,8/13/2001,75089 CEDEX 02,1,60.32,France
2410,8/13/2001,75288 CEDEX 06,1,104.95,France
635,8/13/2001,75065 CEDEX 02,1,860.74,France
2374,8/13/2001,75105 CEDEX 02,1,661.45,France
604,8/13/2001,75056 CEDEX 01,1,480.64,France
740,8/13/2001,75078 CEDEX 02,1,173.20,France
1215,8/13/2001,75125 CEDEX 11,1,367.45,France
1168,8/13/2001,75280 CEDEX 06,1,377.95,France
574,8/14/2001,75072 CEDEX 02,1,869.14,France
604,8/14/2001,75015,1,480.64,France
606,8/14/2001,75077 CEDEX 02,1,323.14,France
725,8/14/2001,75113 CEDEX 02,1,120.70,France
754,8/14/2001,75063 CEDEX 02,1,246.70,France
757,8/14/2001,75288 CEDEX 06,1,83.95,France
785,8/14/2001,75014,1,68.20,France
785,8/14/2001,75081 CEDEX 02,1,68.20,France
1227,8/14/2001,75125 CEDEX 11,1,330.70,France
1230,8/14/2001,75125 CEDEX 11,1,524.95,France
952,8/14/2001,75039 CEDEX 01,1,262.45,France
2083,8/14/2001,75020,1,317.57,France
604,8/14/2001,75056 CEDEX 01,1,480.64,France
726,8/14/2001,75113 CEDEX 02,1,120.70,France
740,8/14/2001,75134 CEDEX 11,1,173.20,France
753,8/14/2001,75063 CEDEX 02,1,246.70,France
1014,8/14/2001,75039 CEDEX 01,1,86.57,France
2234,8/14/2001,75081 CEDEX 02,1,70.82,France
467,8/14/2001,75253 CEDEX 05,1,900.64,France
726,8/14/2001,75134 CEDEX 11,1,120.70,France
726,8/14/2001,75227 CEDEX 05,1,120.70,France
758,8/14/2001,75150 CEDEX 03,1,83.95,France
1909,8/14/2001,75322 CEDEX 07,1,204.70,France
103,8/14/2001,75056 CEDEX 01,1,855.23,France
725,8/14/2001,75227 CEDEX 05,1,120.70,France
1186,8/14/2001,75125 CEDEX 11,1,425.20,France
739,8/14/2001,75134 CEDEX 11,1,173.20,France
758,8/14/2001,75288 CEDEX 06,1,83.95,France
967,8/14/2001,75006,1,656.20,France
757,8/14/2001,75150 CEDEX 03,1,83.95,France
786,8/14/2001,75014,1,68.20,France
786,8/14/2001,75081 CEDEX 02,1,68.20,France
936,8/14/2001,75062 CEDEX 02,1,498.70,France
964,8/14/2001,75306 CEDEX 09,1,320.20,France
2192,8/14/2001,75327 CEDEX 07,1,209.95,France
2235,8/14/2001,75081 CEDEX 02,1,70.82,France
725,8/14/2001,75134 CEDEX 11,1,120.70,France
2074,8/14/2001,75102 CEDEX 02,1,335.95,France
433,8/15/2001,75210 CEDEX 13,1,836.85,France
592,8/15/2001,75039 CEDEX 01,1,939.49,France
964,8/15/2001,75310 CEDEX 09,1,335.95,France
1112,8/15/2001,75056 CEDEX 01,1,120.70,France
895,7/31/2001,75020,1,577.45,France
921,7/31/2001,75065 CEDEX 02,1,524.95,France
967,7/31/2001,75011,1,656.20,France
979,7/31/2001,75014,1,393.70,France
981,7/31/2001,75260 CEDEX 06,1,157.45,France
2343,7/31/2001,75079 CEDEX 02,1,446.20,France
740,7/31/2001,75318 CEDEX 09,1,173.20,France
758,7/31/2001,75020,1,83.95,France
770,7/31/2001,75152 CEDEX 03,1,262.45,France
826,7/31/2001,75034 CEDEX 01,1,944.95,France
964,7/31/2001,75020,2,666.65,France
1008,7/31/2001,75179 CEDEX 16,1,262.45,France
1014,7/31/2001,75058 CEDEX 01,1,86.57,France
2094,7/31/2001,75100 CEDEX 01,1,435.70,France
290,7/31/2001,75066 CEDEX 02,1,1128.49,France
396,7/31/2001,75021 CEDEX 01,1,876.49,France
631,7/31/2001,75324 CEDEX 07,1,351.49,France
726,7/31/2001,75114 CEDEX 08,1,120.70,France
726,7/31/2001,75157 CEDEX 03,1,120.70,France
757,7/31/2001,75196 CEDEX 04,1,83.95,France
768,7/31/2001,75077 CEDEX 02,1,104.95,France
770,7/31/2001,75040 CEDEX 01,1,257.20,France
787,7/31/2001,75299 CEDEX 06,1,314.95,France
1990,7/31/2001,75211 CEDEX 13,1,262.45,France
2074,7/31/2001,75100 CEDEX 01,1,335.95,France
2071,8/1/2001,75046 CEDEX 01,1,346.45,France
2074,8/1/2001,75114 CEDEX 08,1,335.95,France
499,8/1/2001,75077 CEDEX 02,1,883.05,France
631,8/1/2001,75177 CEDEX 17,1,351.49,France
2016,8/1/2001,75015,1,304.45,France
467,8/1/2001,75307 CEDEX 09,1,894.34,France
396,8/1/2001,75039 CEDEX 01,1,892.24,France
475,8/1/2001,75152 CEDEX 03,1,1007.21,France
604,8/1/2001,75039 CEDEX 01,1,480.64,France
103,8/1/2001,75232 CEDEX 05,1,855.23,France
2223,8/2/2001,75018,1,246.70,France
2255,8/2/2001,75330 CEDEX 07,1,60.32,France
2332,8/2/2001,75106 CEDEX 02,1,419.95,France
2407,8/2/2001,75220 CEDEX 16,1,81.32,France
194,8/2/2001,75017,1,787.50,France
635,8/2/2001,75169 CEDEX 19,1,855.49,France
647,8/2/2001,75096 CEDEX 02,1,894.34,France
2279,8/2/2001,75039 CEDEX 01,1,167.95,France
2401,8/2/2001,75236 CEDEX 05,1,167.95,France
495,8/2/2001,75021 CEDEX 01,1,577.92,France
1112,8/2/2001,75203 CEDEX 16,1,120.70,France
2192,8/2/2001,75014,2,419.90,France
2241,8/2/2001,75330 CEDEX 07,1,89.20,France
1061,8/2/2001,75181 CEDEX 04,1,146.95,France
1061,8/2/2001,75202 CEDEX 16,1,146.95,France
1105,8/2/2001,75180 CEDEX 04,1,246.70,France
1106,8/2/2001,75180 CEDEX 04,1,246.70,France
1133,8/2/2001,75330 CEDEX 07,1,645.70,France
2254,8/2/2001,75330 CEDEX 07,1,60.32,France
2332,8/2/2001,75125 CEDEX 11,1,419.95,France
2373,8/2/2001,75238 CEDEX 05,1,619.45,France
1348,1/5/2003,75017,1,309.65,France
1414,1/5/2003,75031 CEDEX 01,1,388.40,France
1413,1/5/2003,75031 CEDEX 01,1,388.40,France
1347,1/5/2003,75017,1,309.65,France
502,1/6/2003,75205 CEDEX 13,1,1105.91,France
786,1/6/2003,75087 CEDEX 02,1,57.70,France
396,1/6/2003,75256 CEDEX 05,1,913.76,France
445,1/6/2003,75207 CEDEX 16,1,882.79,France
761,1/6/2003,75086 CEDEX 02,1,173.20,France
493,1/6/2003,75202 CEDEX 16,1,969.68,France
622,1/6/2003,75124 CEDEX 03,1,841.31,France
645,1/6/2003,75144 CEDEX 19,1,749.44,France
658,1/6/2003,75058 CEDEX 01,1,934.24,France
785,1/6/2003,75087 CEDEX 02,1,57.70,France
445,1/6/2003,75067 CEDEX 02,1,882.79,France
437,1/6/2003,75081 CEDEX 02,1,803.78,France
500,1/6/2003,75107 CEDEX 02,1,892.24,France
472,1/6/2003,75059 CEDEX 01,1,961.28,France
600,1/6/2003,75161 CEDEX 04,1,747.34,France
433,1/6/2003,75078 CEDEX 02,1,880.16,France
762,1/6/2003,75086 CEDEX 02,1,173.20,France
499,1/7/2003,75309 CEDEX 09,1,911.66,France
475,1/7/2003,75078 CEDEX 02,1,1037.40,France
1116,1/7/2003,75177 CEDEX 17,1,262.45,France
493,1/7/2003,75323 CEDEX 07,1,969.68,France
1229,1/7/2003,75237 CEDEX 05,1,246.70,France
2331,1/7/2003,75216 CEDEX 16,1,566.95,France
2082,1/7/2003,75180 CEDEX 04,1,335.95,France
1111,1/8/2003,75088 CEDEX 02,1,120.70,France
485,1/8/2003,75062 CEDEX 02,1,851.55,France
604,1/8/2003,75051 CEDEX 01,1,494.81,France
1000,1/8/2003,75035 CEDEX 01,1,89.20,France
1112,1/8/2003,75088 CEDEX 02,1,120.70,France
2277,8/2/2001,75154 CEDEX 03,1,262.45,France
1062,8/2/2001,75181 CEDEX 04,1,146.95,France
1062,8/2/2001,75202 CEDEX 16,1,146.95,France
1111,8/2/2001,75203 CEDEX 16,1,120.70,France
2222,8/2/2001,75018,1,246.70,France
2240,8/2/2001,75330 CEDEX 07,1,89.20,France
433,8/3/2001,75021 CEDEX 01,1,851.55,France
635,8/3/2001,75020,1,860.74,France
1038,8/3/2001,75309 CEDEX 09,1,1364.74,France
467,8/3/2001,75169 CEDEX 19,1,894.34,France
495,8/3/2001,75150 CEDEX 03,1,577.92,France
1139,8/3/2001,75055 CEDEX 01,1,682.45,France
1066,8/3/2001,75272 CEDEX 06,1,304.45,France
2112,8/3/2001,75059 CEDEX 01,1,566.95,France
2407,8/3/2001,75211 CEDEX 13,2,162.65,France
443,8/3/2001,75238 CEDEX 05,1,828.98,France
559,8/3/2001,75207 CEDEX 16,1,602.18,France
592,8/3/2001,75150 CEDEX 03,1,963.11,France
609,8/3/2001,75134 CEDEX 11,1,829.24,France
647,8/3/2001,75039 CEDEX 01,1,894.34,France
1065,8/3/2001,75272 CEDEX 06,1,304.45,France
2254,8/3/2001,75035 CEDEX 01,1,60.32,France
495,8/3/2001,75021 CEDEX 01,1,577.92,France
1227,8/3/2001,75279 CEDEX 06,1,330.70,France
2167,8/3/2001,75058 CEDEX 01,1,577.45,France
510,8/3/2001,75209 CEDEX 16,1,874.65,France
604,8/3/2001,75062 CEDEX 02,1,480.64,France
1133,8/3/2001,75279 CEDEX 06,1,645.70,France
2153,8/3/2001,75056 CEDEX 01,1,577.45,France
604,8/3/2001,75086 CEDEX 02,1,480.64,France
2255,8/3/2001,75035 CEDEX 01,1,60.32,France
1781,8/4/2001,75169 CEDEX 19,1,593.20,France
396,8/4/2001,75014,1,892.24,France
635,8/4/2001,75209 CEDEX 16,1,855.49,France
635,8/4/2001,75006,1,860.74,France
785,8/6/2001,75013,1,68.20,France
1975,8/6/2001,75013,1,57.70,France
475,8/6/2001,75108 CEDEX 02,1,996.45,France
530,8/8/2001,75486 CEDEX 10,1,629.74,France
1215,8/8/2001,75584 CEDEX 12,1,367.45,France
726,8/8/2001,75541 CEDEX 11,1,120.70,France
635,8/8/2001,75384 CEDEX 08,1,855.49,France
2074,8/8/2001,75397 CEDEX 08,1,335.95,France
2240,8/8/2001,75477 CEDEX 10,1,89.20,France
191,8/8/2001,75634 CEDEX 13,1,792.75,France
467,8/8/2001,75383 CEDEX 08,1,900.64,France
609,8/8/2001,75341 CEDEX 07,1,829.24,France
1173,8/8/2001,75525 CEDEX 11,1,535.45,France
2235,8/9/2001,75578 CEDEX 12,1,70.82,France
2241,8/9/2001,75578 CEDEX 12,1,89.20,France
1034,8/9/2001,75599 CEDEX 12,1,997.24,France
1215,8/9/2001,75395 CEDEX 08,1,367.45,France
2055,8/9/2001,75383 CEDEX 08,1,569.57,France
2234,8/9/2001,75578 CEDEX 12,1,70.82,France
2240,8/9/2001,75578 CEDEX 12,1,89.20,France
600,8/9/2001,75371 CEDEX 08,1,700.09,France
631,8/9/2001,75435 CEDEX 09,1,356.74,France
2241,8/9/2001,75407 CEDEX 08,1,89.20,France
676,8/9/2001,75419 CEDEX 08,1,837.38,France
2240,8/9/2001,75407 CEDEX 08,1,89.20,France
565,8/9/2001,75412 CEDEX 08,1,881.74,France
1046,8/9/2001,75467 CEDEX 10,1,104.95,France
1046,1/9/2003,75622 CEDEX 13,1,104.95,France
1053,1/9/2003,75628 CEDEX 13,1,262.45,France
2384,1/9/2003,75675 CEDEX 14,1,629.95,France
1894,1/9/2003,75526 CEDEX 11,1,734.95,France
635,1/10/2003,75366 CEDEX 08,1,881.74,France
508,1/10/2003,75424 CEDEX 09,1,969.68,France
770,1/10/2003,75560 CEDEX 12,2,524.90,France
396,1/10/2003,75622 CEDEX 13,1,913.76,France
647,8/20/2001,75392 CEDEX 08,1,900.64,France
964,8/20/2001,75466 CEDEX 10,1,330.70,France
967,8/20/2001,75432 CEDEX 09,1,656.20,France
1061,8/20/2001,75381 CEDEX 08,1,146.95,France
1132,8/20/2001,75352 SP 07,1,645.70,France
2255,8/20/2001,75453 CEDEX 09,1,60.32,France
895,8/21/2001,75352 SP 07,1,577.45,France
676,8/21/2001,75370 CEDEX 08,1,837.38,France
1139,8/21/2001,75487 CEDEX 10,1,682.45,France
2400,8/21/2001,75391 CEDEX 08,1,89.20,France
981,8/21/2001,75605 CEDEX 12,1,157.45,France
1182,8/21/2001,75495 CEDEX 10,1,173.20,France
819,8/21/2001,75436 CEDEX 09,1,997.45,France
1191,8/21/2001,75499 CEDEX 10,1,267.70,France
396,8/21/2001,75464 CEDEX 10,1,892.24,France
464,8/21/2001,75401 CEDEX 08,1,866.25,France
862,8/21/2001,75655 CEDEX 13,1,178.45,France
1227,8/21/2001,75430 CEDEX 09,1,314.95,France
400,8/21/2001,75442 CEDEX 09,1,734.74,France
2251,5/23/2003,75425 CEDEX 09,1,125.95,France
2269,5/23/2003,75387 CEDEX 08,1,293.95,France
734,5/23/2003,75598 CEDEX 12,1,330.70,France
757,5/23/2003,75416 CEDEX 08,1,73.45,France
2218,5/23/2003,75674 CEDEX 14,1,141.70,France
2240,5/23/2003,75493 CEDEX 10,1,89.20,France
682,5/23/2003,75544 CEDEX 11,1,969.68,France
785,5/23/2003,75357 SP 07,1,57.70,France
2219,5/23/2003,75387 CEDEX 08,1,141.70,France
2255,5/23/2003,75678 CEDEX 14,1,60.32,France
2280,5/23/2003,75493 CEDEX 10,1,154.82,France
472,5/23/2003,75363 CEDEX 08,1,961.28,France
725,5/23/2003,75424 CEDEX 09,1,110.20,France
726,1/14/2003,75416 CEDEX 08,1,110.20,France
2280,1/14/2003,75384 CEDEX 08,1,154.82,France
433,1/14/2003,75432 CEDEX 09,1,880.16,France
785,1/14/2003,75422 CEDEX 09,1,57.70,France
1915,1/14/2003,75447 CEDEX 09,1,467.20,France
734,1/15/2003,75589 CEDEX 12,1,330.70,France
443,1/15/2003,75493 CEDEX 10,1,851.29,France
571,1/15/2003,75391 CEDEX 08,1,527.10,France
733,1/15/2003,75427 CEDEX 09,1,330.70,France
2199,1/15/2003,75605 CEDEX 12,2,377.90,France
551,1/15/2003,75435 CEDEX 09,1,922.16,France
571,1/15/2003,75427 CEDEX 09,1,527.10,France
785,1/15/2003,75352 SP 07,1,57.70,France
734,1/15/2003,75427 CEDEX 09,1,330.70,France
733,1/15/2003,75589 CEDEX 12,1,330.70,France
786,1/15/2003,75352 SP 07,1,57.70,France
2254,1/15/2003,75576 CEDEX 12,1,60.32,France
2112,1/15/2003,75528 CEDEX 11,1,566.95,France
2255,1/15/2003,75576 CEDEX 12,1,60.32,France
396,1/15/2003,75384 CEDEX 08,1,913.76,France
575,1/15/2003,75356 SP 07,1,929.25,France
964,1/16/2003,75475 CEDEX 10,1,320.20,France
2251,1/16/2003,75589 CEDEX 12,2,251.90,France
647,1/16/2003,75386 CEDEX 08,1,922.16,France
475,8/21/2001,75394 CEDEX 08,1,1007.21,France
574,8/21/2001,75632 CEDEX 13,1,869.14,France
691,8/21/2001,75345 CEDEX 07,1,351.49,France
910,8/21/2001,75524 CEDEX 11,1,430.45,France
396,8/21/2001,75416 CEDEX 08,1,892.24,France
967,8/21/2001,75528 CEDEX 11,1,671.95,France
1045,8/21/2001,75400 CEDEX 08,1,217.82,France
837,8/22/2001,75425 CEDEX 09,1,813.70,France
1065,8/22/2001,75392 CEDEX 08,1,304.45,France
464,8/22/2001,75416 CEDEX 08,2,1732.50,France
910,8/22/2001,75493 CEDEX 10,1,430.45,France
1144,8/22/2001,75495 CEDEX 10,1,414.70,France
2053,8/22/2001,75486 CEDEX 10,1,325.45,France
2250,8/22/2001,75467 CEDEX 10,1,125.95,France
1066,8/22/2001,75392 CEDEX 08,1,304.45,France
1014,8/22/2001,75427 CEDEX 09,1,86.57,France
2253,8/22/2001,75450 CEDEX 09,1,136.45,France
2240,8/22/2001,75563 CEDEX 12,1,89.20,France
967,8/22/2001,75419 CEDEX 08,1,656.20,France
604,8/22/2001,75386 CEDEX 08,1,480.64,France
2055,8/22/2001,75383 CEDEX 08,1,569.57,France
2081,8/22/2001,75603 CEDEX 12,1,223.07,France
2241,8/22/2001,75563 CEDEX 12,1,89.20,France
2251,8/22/2001,75467 CEDEX 10,1,125.95,France
2277,8/22/2001,75467 CEDEX 10,1,262.45,France
687,8/22/2001,75383 CEDEX 08,1,456.49,France
2252,8/22/2001,75450 CEDEX 09,1,136.45,France
726,8/23/2001,75634 CEDEX 13,1,120.70,France
1066,8/23/2001,75384 CEDEX 08,1,304.45,France
2074,8/23/2001,75375 CEDEX 08,1,335.95,France
433,8/23/2001,75495 CEDEX 10,1,851.55,France
691,8/23/2001,75344 CEDEX 07,1,351.49,France
1990,8/23/2001,75499 CEDEX 10,1,262.45,France
2234,8/23/2001,75646 CEDEX 13,1,70.82,France
339,8/23/2001,75604 CEDEX 12,1,760.99,France
635,8/23/2001,75435 CEDEX 09,1,860.74,France
2252,8/23/2001,75536 CEDEX 11,1,136.45,France
2253,8/23/2001,75366 CEDEX 08,1,136.45,France
2255,8/23/2001,75536 CEDEX 11,1,60.32,France
1085,5/22/2003,75379 CEDEX 08,1,89.20,France
2071,5/22/2003,75458 CEDEX 09,1,356.95,France
726,5/22/2003,75463 CEDEX 10,1,110.20,France
2277,5/22/2003,75360 CEDEX 08,1,262.45,France
967,5/22/2003,75344 CEDEX 07,1,656.20,France
976,5/22/2003,75427 CEDEX 09,1,314.95,France
1066,5/22/2003,75598 CEDEX 12,1,309.70,France
1181,5/22/2003,75355 SP 07,1,419.95,France
2359,5/22/2003,75387 CEDEX 08,1,430.45,France
551,5/23/2003,75499 CEDEX 10,1,922.16,France
575,5/23/2003,75385 CEDEX 08,1,929.25,France
733,5/23/2003,75598 CEDEX 12,1,330.70,France
785,5/23/2003,75605 CEDEX 12,1,57.70,France
2241,5/23/2003,75493 CEDEX 10,1,89.20,France
671,5/23/2003,75382 CEDEX 08,1,944.74,France
716,5/23/2003,75595 CEDEX 12,1,152.20,France
758,5/23/2003,75416 CEDEX 08,1,73.45,France
786,5/23/2003,75357 SP 07,1,57.70,France
2050,5/23/2003,75407 CEDEX 08,1,503.95,France
2254,5/23/2003,75678 CEDEX 14,1,60.32,France
726,5/23/2003,75424 CEDEX 09,1,110.20,France
786,5/23/2003,75598 CEDEX 12,1,57.70,France
826,5/23/2003,75576 CEDEX 12,1,944.95,France
1006,5/23/2003,75536 CEDEX 11,1,89.20,France
2204,8/16/2001,75355 SP 07,1,157.45,France
2241,8/16/2001,75445 CEDEX 09,1,89.20,France
475,8/16/2001,75655 CEDEX 13,1,1007.21,France
1975,8/16/2001,75536 CEDEX 11,1,57.70,France
1131,8/16/2001,75536 CEDEX 11,1,430.45,France
2047,8/16/2001,75499 CEDEX 10,1,388.45,France
2240,8/16/2001,75445 CEDEX 09,1,89.20,France
2254,8/16/2001,75597 CEDEX 12,1,60.32,France
510,8/16/2001,75344 CEDEX 07,1,874.65,France
1927,8/16/2001,75594 CEDEX 12,1,99.70,France
1974,8/16/2001,75591 CEDEX 12,1,57.70,France
2205,8/16/2001,75355 SP 07,1,157.45,France
785,8/16/2001,75467 CEDEX 10,1,68.20,France
1926,8/16/2001,75594 CEDEX 12,1,99.70,France
2277,8/16/2001,75598 CEDEX 12,1,309.70,France
604,8/16/2001,75395 CEDEX 08,1,480.64,France
1974,8/16/2001,75536 CEDEX 11,1,57.70,France
2279,8/16/2001,75342 CEDEX 07,1,167.95,France
786,8/16/2001,75467 CEDEX 10,1,68.20,France
1975,8/16/2001,75591 CEDEX 12,1,57.70,France
2255,8/16/2001,75597 CEDEX 12,1,60.32,France
2071,8/16/2001,75499 CEDEX 10,1,346.45,France
2388,8/17/2001,75607 CEDEX 12,1,309.70,France
433,8/17/2001,75352 SP 07,1,851.55,France
1186,8/17/2001,75576 CEDEX 12,1,425.20,France
676,8/17/2001,75420 CEDEX 08,1,837.38,France
1133,8/17/2001,75357 SP 07,1,645.70,France
1927,8/17/2001,75447 CEDEX 09,1,99.70,France
1927,8/17/2001,75475 CEDEX 10,1,99.70,France
2064,8/17/2001,75449 CEDEX 09,1,496.07,France
2400,8/17/2001,75584 CEDEX 12,1,89.20,France
1926,8/17/2001,75447 CEDEX 09,1,99.70,France
2373,8/17/2001,75607 CEDEX 12,1,587.95,France
606,8/17/2001,75495 CEDEX 10,1,323.14,France
676,8/17/2001,75391 CEDEX 08,1,837.38,France
443,8/17/2001,75406 CEDEX 08,1,828.98,France
1926,8/17/2001,75475 CEDEX 10,1,99.70,France
2295,8/17/2001,75447 CEDEX 09,1,860.95,France
467,8/18/2001,75541 CEDEX 11,1,900.64,France
475,8/18/2001,75650 CEDEX 13,1,1007.21,France
604,8/18/2001,75378 CEDEX 08,1,480.64,France
396,8/18/2001,75403 CEDEX 08,1,892.24,France
467,8/18/2001,75379 CEDEX 08,1,900.64,France
713,8/20/2001,75540 CEDEX 11,1,162.70,France
758,8/20/2001,75357 SP 07,1,83.95,France
1228,8/20/2001,75604 CEDEX 12,1,131.20,France
2235,8/20/2001,75383 CEDEX 08,1,70.82,France
2407,8/20/2001,75365 CEDEX 08,1,81.32,France
396,8/20/2001,75650 CEDEX 13,1,892.24,France
574,8/20/2001,75391 CEDEX 08,1,869.14,France
1066,8/20/2001,75342 CEDEX 07,1,304.45,France
1139,8/20/2001,75392 CEDEX 08,1,682.45,France
2254,8/20/2001,75422 CEDEX 09,1,60.32,France
2406,8/20/2001,75406 CEDEX 08,1,94.45,France
981,8/20/2001,75380 CEDEX 08,1,157.45,France
2373,8/20/2001,75357 SP 07,1,619.45,France
714,8/20/2001,75540 CEDEX 11,1,162.70,France
1092,8/20/2001,75427 CEDEX 09,1,181.07,France
1191,8/20/2001,75417 CEDEX 08,1,267.70,France
1232,8/20/2001,75478 CEDEX 10,1,393.70,France
2255,8/20/2001,75422 CEDEX 09,1,60.32,France
2400,8/20/2001,75416 CEDEX 08,1,89.20,France
396,8/20/2001,75420 CEDEX 08,1,892.24,France
2045,8/20/2001,75535 CEDEX 11,1,419.95,France
2254,8/20/2001,75453 CEDEX 09,1,60.32,France
400,8/20/2001,75524 CEDEX 11,1,734.74,France
512,8/20/2001,75383 CEDEX 08,1,230.74,France
532,8/20/2001,75595 CEDEX 12,1,524.95,France
757,8/20/2001,75357 SP 07,1,83.95,France
964,8/20/2001,75419 CEDEX 08,1,330.70,France
1062,8/20/2001,75381 CEDEX 08,1,146.95,France
1065,8/20/2001,75342 CEDEX 07,1,304.45,France
1091,8/20/2001,75427 CEDEX 09,1,181.07,France
1114,8/20/2001,75381 CEDEX 08,1,167.95,France
2234,8/20/2001,75383 CEDEX 08,1,70.82,France
2400,8/20/2001,75365 CEDEX 08,1,89.20,France
573,8/20/2001,75379 CEDEX 08,1,298.99,France
1014,8/20/2001,75380 CEDEX 08,1,86.57,France
1186,8/20/2001,75417 CEDEX 08,1,425.20,France
1109,8/28/2001,75634 CEDEX 13,1,209.95,France
1112,8/28/2001,75634 CEDEX 13,1,120.70,France
2295,8/28/2001,75362 CEDEX 08,1,860.95,France
482,8/28/2001,75366 CEDEX 08,1,671.74,France
967,8/28/2001,75385 CEDEX 08,1,656.20,France
1114,8/28/2001,75496 CEDEX 10,1,167.95,France
1862,8/28/2001,75467 CEDEX 10,1,220.45,France
725,8/28/2001,75662 CEDEX 14,1,120.70,France
964,8/28/2001,75385 CEDEX 08,1,320.20,France
2241,8/28/2001,75361 CEDEX 08,1,89.20,France
2284,8/28/2001,75655 CEDEX 13,1,309.70,France
2407,8/28/2001,75386 CEDEX 08,1,81.32,France
770,8/28/2001,75484 CEDEX 10,1,262.45,France
819,8/28/2001,75361 CEDEX 08,1,971.20,France
1114,8/28/2001,75634 CEDEX 13,1,167.95,France
726,8/28/2001,75391 CEDEX 08,1,120.70,France
1111,8/28/2001,75634 CEDEX 13,1,120.70,France
1836,8/28/2001,75550 CEDEX 11,1,146.95,France
2388,8/28/2001,75504 CEDEX 15,1,309.70,France
618,8/28/2001,75415 CEDEX 08,1,1207.24,France
786,8/28/2001,75385 CEDEX 08,1,68.20,France
1110,8/28/2001,75634 CEDEX 13,1,209.95,France
769,8/28/2001,75484 CEDEX 10,1,262.45,France
990,8/28/2001,75453 CEDEX 09,1,440.95,France
396,7/30/2001,75114 CEDEX 08,1,876.49,France
725,7/30/2001,75211 CEDEX 13,1,120.70,France
989,7/30/2001,75124 CEDEX 03,1,435.70,France
1062,7/30/2001,75144 CEDEX 19,1,146.95,France
1066,7/30/2001,75210 CEDEX 13,1,304.45,France
1191,7/30/2001,75152 CEDEX 03,1,267.70,France
1926,7/30/2001,75006,1,99.70,France
1975,7/30/2001,75131 CEDEX 12,1,57.70,France
2071,7/30/2001,75198 CEDEX 04,1,346.45,France
2235,7/30/2001,75086 CEDEX 02,1,70.82,France
2254,7/30/2001,75198 CEDEX 04,1,60.32,France
713,7/30/2001,75140 CEDEX 03,1,162.70,France
726,7/30/2001,75086 CEDEX 02,1,120.70,France
1065,7/30/2001,75210 CEDEX 13,1,304.45,France
