ProductID,Date,Zip,Units,Revenue,Country
689,11/8/2003,9690,1,340.99,Mexico
488,11/8/2003,9696,1,1039.24,Mexico
781,11/8/2003,10920,1,99.70,Mexico
269,11/9/2003,9578,1,451.24,Mexico
510,11/10/2003,1028,1,907.99,Mexico
609,11/10/2003,9790,1,852.86,Mexico
2327,11/10/2003,9800,1,608.95,Mexico
1230,11/10/2003,9920,1,472.45,Mexico
1139,11/11/2003,12400,1,682.45,Mexico
396,11/11/2003,9636,1,907.99,Mexico
2091,11/11/2003,9636,1,157.45,Mexico
488,11/11/2003,10840,1,1039.24,Mexico
981,11/11/2003,9636,1,157.45,Mexico
551,11/12/2003,9864,1,923.74,Mexico
981,11/12/2003,9570,1,157.45,Mexico
1232,11/12/2003,10640,1,393.70,Mexico
1191,11/12/2003,9897,1,267.70,Mexico
1203,11/12/2003,9696,1,320.20,Mexico
671,11/13/2003,9636,1,944.74,Mexico
767,10/30/2003,2990,1,94.45,Mexico
767,10/30/2003,2070,1,94.45,Mexico
981,10/30/2003,2990,1,157.45,Mexico
600,10/30/2003,2820,1,750.49,Mexico
797,10/30/2003,2008,1,309.70,Mexico
533,10/31/2003,2320,1,524.74,Mexico
635,10/31/2003,4610,1,884.36,Mexico
759,10/31/2003,4309,2,304.40,Mexico
762,10/31/2003,4319,1,178.45,Mexico
1182,10/31/2003,2470,1,157.45,Mexico
1393,10/31/2003,4908,1,380.52,Mexico
2238,10/31/2003,4610,1,125.95,Mexico
758,10/31/2003,4815,1,73.45,Mexico
1966,10/31/2003,2990,1,246.70,Mexico
2138,10/31/2003,2125,1,414.70,Mexico
757,10/31/2003,4815,1,73.45,Mexico
977,10/31/2003,4610,1,482.95,Mexico
2275,10/31/2003,4610,1,330.70,Mexico
2376,10/31/2003,4000,1,661.45,Mexico
759,10/31/2003,4319,1,146.95,Mexico
782,10/31/2003,4309,1,99.70,Mexico
819,10/31/2003,2340,1,997.45,Mexico
1943,10/31/2003,2519,1,125.95,Mexico
2205,10/31/2003,4610,1,146.95,Mexico
757,10/31/2003,4309,1,73.45,Mexico
760,10/31/2003,4309,2,304.40,Mexico
760,10/31/2003,4319,1,146.95,Mexico
491,10/31/2003,2125,1,892.24,Mexico
604,10/31/2003,4000,1,494.81,Mexico
767,10/31/2003,4270,1,94.45,Mexico
1926,10/31/2003,4100,1,99.70,Mexico
1934,10/31/2003,4729,1,136.45,Mexico
1967,10/31/2003,2990,1,246.70,Mexico
764,11/6/2003,4000,1,304.45,Mexico
1181,11/6/2003,2340,1,419.95,Mexico
2354,11/6/2003,2420,1,356.95,Mexico
763,11/6/2003,4000,1,304.45,Mexico
1941,11/6/2003,2519,1,162.70,Mexico
764,11/7/2003,2860,1,304.45,Mexico
792,11/7/2003,4020,1,62.95,Mexico
982,11/7/2003,4269,1,1417.45,Mexico
604,11/7/2003,2340,1,494.81,Mexico
826,11/7/2003,4368,1,944.95,Mexico
996,11/7/2003,2260,1,703.45,Mexico
791,11/7/2003,4020,1,62.95,Mexico
763,11/7/2003,2860,1,304.45,Mexico
1182,11/18/2003,2730,1,157.45,Mexico
573,11/18/2003,2008,1,313.69,Mexico
1226,11/18/2003,2730,1,551.20,Mexico
2112,11/18/2003,2008,1,572.20,Mexico
1139,11/18/2003,4370,1,682.45,Mexico
433,10/31/2003,4020,1,892.24,Mexico
758,10/31/2003,4309,1,73.45,Mexico
761,10/31/2003,4319,1,178.45,Mexico
768,10/31/2003,4270,1,94.45,Mexico
1394,10/31/2003,4908,1,380.52,Mexico
1942,10/31/2003,2519,1,125.95,Mexico
2171,10/31/2003,2670,1,456.70,Mexico
2204,10/31/2003,4610,1,146.95,Mexico
2239,10/31/2003,4610,1,125.95,Mexico
2354,10/31/2003,2169,1,362.20,Mexico
400,10/31/2003,2980,1,771.49,Mexico
781,10/31/2003,4309,1,99.70,Mexico
1927,10/31/2003,4100,1,99.70,Mexico
1935,10/31/2003,4729,1,136.45,Mexico
2353,10/31/2003,2860,1,414.70,Mexico
604,11/1/2003,2340,1,494.81,Mexico
447,11/1/2003,2530,1,1501.24,Mexico
475,11/1/2003,2420,1,1028.74,Mexico
475,11/14/2003,2250,1,1028.74,Mexico
475,11/14/2003,2519,1,1028.74,Mexico
763,11/14/2003,2730,1,304.45,Mexico
792,11/14/2003,4239,1,62.95,Mexico
793,11/14/2003,2070,1,78.70,Mexico
725,11/20/2003,2400,1,110.20,Mexico
759,11/20/2003,4020,1,146.95,Mexico
689,11/20/2003,2860,1,340.99,Mexico
1413,11/20/2003,4269,1,391.02,Mexico
1473,11/20/2003,2860,1,341.15,Mexico
726,11/20/2003,2400,1,110.20,Mexico
475,11/20/2003,2250,1,1028.74,Mexico
760,11/20/2003,4020,1,146.95,Mexico
1414,11/20/2003,4269,1,391.02,Mexico
990,11/21/2003,2070,1,440.95,Mexico
1987,11/21/2003,4270,1,162.70,Mexico
671,11/21/2003,4610,1,944.74,Mexico
791,11/21/2003,2169,1,62.95,Mexico
475,11/21/2003,4484,1,1028.74,Mexico
488,11/21/2003,4320,1,1039.24,Mexico
2055,11/21/2003,4800,1,577.45,Mexico
502,11/21/2003,2480,1,1105.91,Mexico
1086,11/21/2003,2260,1,83.95,Mexico
604,11/21/2003,4280,1,494.81,Mexico
641,11/21/2003,2260,1,818.74,Mexico
792,11/21/2003,2169,1,62.95,Mexico
1085,11/21/2003,2260,1,83.95,Mexico
2055,11/21/2003,4610,1,577.45,Mexico
760,11/22/2003,2519,1,152.20,Mexico
759,11/22/2003,2519,1,152.20,Mexico
635,11/22/2003,4020,1,884.36,Mexico
475,11/14/2003,4908,2,2057.48,Mexico
768,11/14/2003,4930,1,104.95,Mexico
1990,11/14/2003,2125,1,267.70,Mexico
764,11/14/2003,4280,1,304.45,Mexico
786,11/14/2003,2460,1,57.70,Mexico
1228,11/14/2003,4317,2,262.40,Mexico
447,11/14/2003,4908,1,1501.24,Mexico
763,11/14/2003,4280,1,304.45,Mexico
764,11/14/2003,2730,1,304.45,Mexico
785,11/14/2003,2460,1,57.70,Mexico
794,11/14/2003,2070,1,78.70,Mexico
1123,11/14/2003,4280,1,272.95,Mexico
767,11/14/2003,4930,1,104.95,Mexico
791,11/14/2003,4239,1,62.95,Mexico
1017,11/14/2003,2480,1,288.70,Mexico
757,11/15/2003,4270,1,73.45,Mexico
767,11/15/2003,4269,1,94.45,Mexico
758,11/15/2003,4270,1,73.45,Mexico
763,11/15/2003,4210,1,304.45,Mexico
768,11/15/2003,4269,1,94.45,Mexico
716,11/15/2003,4100,1,152.20,Mexico
715,11/15/2003,4100,1,152.20,Mexico
734,11/15/2003,4610,1,341.20,Mexico
895,11/15/2003,4815,1,577.45,Mexico
992,11/15/2003,4610,1,278.20,Mexico
644,11/15/2003,2340,1,871.24,Mexico
733,11/15/2003,4610,1,341.20,Mexico
2280,9/23/2003,7909,1,154.82,Mexico
500,9/23/2003,7880,1,934.24,Mexico
2388,9/23/2003,9250,1,309.70,Mexico
1120,9/23/2003,7729,1,181.07,Mexico
826,9/24/2003,9120,1,929.20,Mexico
1139,9/24/2003,8830,1,682.45,Mexico
1203,9/24/2003,8200,1,320.20,Mexico
1435,9/24/2003,7939,1,330.65,Mexico
2054,9/24/2003,9540,1,551.20,Mexico
2238,9/24/2003,8619,1,125.95,Mexico
990,9/24/2003,7950,1,446.20,Mexico
2235,9/24/2003,8730,1,65.57,Mexico
604,9/24/2003,8188,1,494.81,Mexico
2359,9/19/2003,8619,1,430.45,Mexico
2380,9/19/2003,8730,1,293.95,Mexico
684,9/19/2003,8400,1,928.99,Mexico
768,9/19/2003,9079,1,94.45,Mexico
2376,9/19/2003,8619,1,692.95,Mexico
1884,9/19/2003,8188,1,787.45,Mexico
573,9/19/2003,8820,1,313.69,Mexico
2064,9/19/2003,9080,1,496.07,Mexico
757,9/30/2003,8760,1,73.45,Mexico
826,9/30/2003,9010,1,960.70,Mexico
915,9/30/2003,9540,2,1112.90,Mexico
976,9/30/2003,9080,1,325.45,Mexico
1920,9/30/2003,9207,1,286.07,Mexico
1943,9/30/2003,9300,1,125.95,Mexico
1967,9/30/2003,8010,1,246.70,Mexico
2022,9/30/2003,8010,1,283.45,Mexico
432,9/30/2003,8160,1,923.74,Mexico
964,9/30/2003,9540,1,320.20,Mexico
1058,9/30/2003,7930,1,136.45,Mexico
1926,9/30/2003,9010,1,99.70,Mexico
1964,9/30/2003,9010,1,89.20,Mexico
2053,9/30/2003,9540,1,325.45,Mexico
2074,9/30/2003,8010,1,335.95,Mexico
758,9/30/2003,8760,1,73.45,Mexico
761,9/30/2003,8320,1,178.45,Mexico
964,9/30/2003,9009,1,320.20,Mexico
631,9/30/2003,7650,1,398.74,Mexico
826,9/30/2003,8810,1,960.70,Mexico
976,9/30/2003,9207,1,314.95,Mexico
981,9/30/2003,8220,1,157.45,Mexico
1057,9/30/2003,7930,1,136.45,Mexico
1937,9/30/2003,9010,1,286.07,Mexico
2005,9/30/2003,9300,1,307.07,Mexico
2157,9/30/2003,7580,1,456.70,Mexico
31,9/30/2003,7880,1,761.25,Mexico
604,9/30/2003,7570,1,494.81,Mexico
609,9/30/2003,7990,1,852.86,Mexico
1436,9/24/2003,7939,1,330.65,Mexico
2049,9/24/2003,7909,1,451.45,Mexico
2223,9/24/2003,8619,1,225.70,Mexico
681,9/24/2003,8640,1,718.99,Mexico
1391,9/24/2003,9400,1,154.77,Mexico
2016,9/24/2003,8500,1,304.45,Mexico
2222,9/24/2003,8619,1,225.70,Mexico
2234,9/24/2003,8730,1,65.57,Mexico
1392,9/24/2003,9400,1,154.77,Mexico
2239,9/24/2003,8619,1,125.95,Mexico
2396,9/24/2003,7950,1,89.20,Mexico
733,9/25/2003,9230,1,341.20,Mexico
2145,9/25/2003,9080,1,383.20,Mexico
2355,9/25/2003,7720,1,577.45,Mexico
1109,9/29/2003,9208,1,209.95,Mexico
2388,9/29/2003,7990,1,309.70,Mexico
967,9/29/2003,7760,1,677.20,Mexico
1058,9/29/2003,9207,1,136.45,Mexico
1540,9/29/2003,7740,1,377.90,Mexico
2253,9/29/2003,7550,1,136.45,Mexico
2388,9/29/2003,7930,1,314.95,Mexico
2396,9/29/2003,7580,1,89.20,Mexico
734,9/29/2003,7580,1,341.20,Mexico
785,9/29/2003,9240,1,57.70,Mexico
1057,9/29/2003,9207,1,136.45,Mexico
1116,9/29/2003,9090,1,262.45,Mexico
2327,9/29/2003,7950,1,608.95,Mexico
565,9/29/2003,7800,1,881.74,Mexico
800,9/29/2003,7740,1,262.45,Mexico
981,9/29/2003,7580,1,157.45,Mexico
1927,9/29/2003,8310,1,99.70,Mexico
2055,9/29/2003,7550,1,569.57,Mexico
2099,9/29/2003,7600,1,404.20,Mexico
990,10/14/2003,9200,1,446.20,Mexico
976,10/14/2003,8188,1,314.95,Mexico
1085,10/14/2003,7859,1,83.95,Mexico
2359,9/30/2003,9320,1,446.20,Mexico
92,9/30/2003,9080,1,944.48,Mexico
187,9/30/2003,9200,1,718.73,Mexico
671,9/30/2003,9367,1,944.74,Mexico
716,9/30/2003,7740,1,152.20,Mexico
966,9/30/2003,7550,1,482.95,Mexico
992,9/30/2003,7909,1,278.20,Mexico
2145,9/30/2003,7550,1,393.70,Mexico
1936,9/30/2003,9010,1,286.07,Mexico
1942,9/30/2003,9300,1,125.95,Mexico
1965,9/30/2003,9010,1,89.20,Mexico
1966,9/30/2003,8010,1,246.70,Mexico
2022,9/30/2003,9079,1,230.95,Mexico
460,9/30/2003,7880,1,916.65,Mexico
715,9/30/2003,7740,1,152.20,Mexico
758,9/30/2003,8010,1,73.45,Mexico
762,9/30/2003,8320,1,178.45,Mexico
1000,9/30/2003,8730,1,89.20,Mexico
1927,9/30/2003,9010,1,99.70,Mexico
1053,10/1/2003,7630,1,262.45,Mexico
1226,10/1/2003,9480,1,551.20,Mexico
573,10/1/2003,7980,1,313.69,Mexico
1965,10/1/2003,7869,1,89.20,Mexico
1964,10/1/2003,7950,1,89.20,Mexico
596,10/1/2003,9080,1,787.24,Mexico
669,10/1/2003,8820,1,1364.74,Mexico
689,10/1/2003,7600,1,340.99,Mexico
1964,10/1/2003,7869,1,89.20,Mexico
1965,10/1/2003,7950,1,89.20,Mexico
786,10/2/2003,8820,1,57.70,Mexico
1392,10/2/2003,9410,1,141.65,Mexico
2081,10/2/2003,9430,1,225.70,Mexico
1347,10/2/2003,7630,1,309.65,Mexico
2094,10/2/2003,9207,1,438.32,Mexico
1348,10/2/2003,7630,1,309.65,Mexico
1391,10/2/2003,9410,1,141.65,Mexico
572,10/2/2003,8830,1,445.99,Mexico
1226,10/2/2003,7909,1,551.20,Mexico
573,10/2/2003,9500,1,313.69,Mexico
500,10/2/2003,7560,1,934.24,Mexico
785,10/2/2003,8820,1,57.70,Mexico
966,8/30/2003,10340,1,482.95,Mexico
1993,8/30/2003,9696,1,120.70,Mexico
2091,8/30/2003,9897,1,157.45,Mexico
596,8/30/2003,9899,1,797.21,Mexico
981,8/30/2003,9648,1,157.45,Mexico
1229,10/9/2003,9897,1,246.70,Mexico
414,10/9/2003,10926,1,650.21,Mexico
600,10/9/2003,9696,1,747.34,Mexico
516,10/9/2003,9839,1,577.24,Mexico
1962,10/9/2003,9689,1,149.57,Mexico
418,10/9/2003,9685,1,892.24,Mexico
2388,10/9/2003,9857,1,309.70,Mexico
491,10/9/2003,10330,1,892.24,Mexico
2054,10/9/2003,9800,1,551.20,Mexico
604,10/9/2003,10330,1,494.81,Mexico
1963,10/9/2003,9689,1,149.57,Mexico
2070,10/10/2003,12400,1,524.95,Mexico
981,10/10/2003,10928,1,157.45,Mexico
725,10/10/2003,10509,1,110.20,Mexico
726,10/10/2003,10509,1,110.20,Mexico
1203,10/10/2003,9696,1,320.20,Mexico
2269,10/10/2003,12400,1,293.95,Mexico
2396,10/16/2003,10640,1,89.20,Mexico
671,10/16/2003,9636,1,944.74,Mexico
915,10/16/2003,9636,1,556.45,Mexico
1117,10/16/2003,12600,1,299.20,Mexico
499,10/16/2003,9637,1,923.74,Mexico
551,10/16/2003,12020,1,923.74,Mexico
600,10/16/2003,9636,1,750.49,Mexico
2254,10/17/2003,10620,1,56.65,Mexico
499,10/17/2003,9704,1,923.74,Mexico
729,10/17/2003,9570,1,314.95,Mexico
2204,10/17/2003,10620,1,146.95,Mexico
730,10/17/2003,9570,1,314.95,Mexico
2205,10/17/2003,10620,1,146.95,Mexico
2255,10/17/2003,10620,1,56.65,Mexico
992,10/17/2003,9838,1,278.20,Mexico
689,10/23/2003,9649,1,340.99,Mexico
2112,10/23/2003,10330,1,587.95,Mexico
460,10/23/2003,9570,1,916.65,Mexico
2359,10/23/2003,10620,1,446.20,Mexico
768,10/24/2003,9857,1,94.45,Mexico
1058,10/24/2003,9864,1,131.20,Mexico
1057,10/24/2003,9864,1,131.20,Mexico
432,10/24/2003,9690,1,923.74,Mexico
767,10/24/2003,9857,1,94.45,Mexico
572,10/27/2003,9695,1,445.99,Mexico
1097,10/27/2003,12400,1,293.95,Mexico
1435,10/27/2003,9864,1,335.90,Mexico
2327,10/27/2003,9637,1,608.95,Mexico
797,10/28/2003,9636,1,309.70,Mexico
1085,10/28/2003,9800,1,83.95,Mexico
1098,10/28/2003,9849,1,293.95,Mexico
1086,10/28/2003,9800,1,83.95,Mexico
2277,10/28/2003,12020,1,262.45,Mexico
1097,10/28/2003,9849,1,293.95,Mexico
1425,10/28/2003,9899,1,307.02,Mexico
460,10/28/2003,9696,1,916.65,Mexico
2373,10/28/2003,9680,1,619.45,Mexico
604,10/29/2003,9637,1,494.81,Mexico
645,10/29/2003,9636,1,729.49,Mexico
1110,10/29/2003,12400,1,209.95,Mexico
2098,10/29/2003,9820,1,293.95,Mexico
761,10/29/2003,9767,1,173.20,Mexico
432,11/3/2003,9570,1,923.74,Mexico
551,11/3/2003,12400,1,923.74,Mexico
854,11/4/2003,9897,1,682.45,Mexico
1228,11/4/2003,9608,1,131.20,Mexico
681,11/4/2003,9750,1,715.84,Mexico
103,11/4/2003,10300,1,899.33,Mexico
1116,11/4/2003,9636,1,262.45,Mexico
2359,11/5/2003,9719,1,446.20,Mexico
2332,11/6/2003,9897,1,419.95,Mexico
1009,11/6/2003,9730,1,99.70,Mexico
432,11/6/2003,9838,1,923.74,Mexico
400,10/29/2003,9637,1,772.28,Mexico
559,10/29/2003,9630,1,658.61,Mexico
990,10/29/2003,10640,1,446.20,Mexico
1109,10/29/2003,12400,1,209.95,Mexico
2255,10/29/2003,10130,1,60.32,Mexico
600,10/29/2003,1028,1,747.34,Mexico
977,10/29/2003,9898,1,482.95,Mexico
422,10/29/2003,9897,1,802.99,Mexico
762,10/29/2003,9767,1,173.20,Mexico
826,10/29/2003,9637,1,944.95,Mexico
2254,10/29/2003,10130,1,60.32,Mexico
2269,10/30/2003,9696,1,293.95,Mexico
2005,10/30/2003,9838,1,307.07,Mexico
2254,10/30/2003,9695,1,60.32,Mexico
396,10/30/2003,9696,1,907.99,Mexico
725,10/30/2003,9838,1,110.20,Mexico
758,10/30/2003,9695,1,73.45,Mexico
979,10/30/2003,9898,1,393.70,Mexico
418,10/30/2003,10820,1,892.24,Mexico
604,10/30/2003,10820,1,494.81,Mexico
1009,10/30/2003,9690,1,99.70,Mexico
2053,10/30/2003,10928,1,325.45,Mexico
2064,10/30/2003,9649,1,496.07,Mexico
754,10/30/2003,12400,1,246.70,Mexico
966,10/30/2003,9897,1,482.95,Mexico
500,10/30/2003,10309,1,934.24,Mexico
510,10/30/2003,9885,1,907.99,Mexico
794,11/26/2003,9810,1,78.70,Mexico
1975,11/26/2003,9696,1,57.70,Mexico
762,11/26/2003,9968,1,178.45,Mexico
1085,11/26/2003,9800,1,89.20,Mexico
761,11/28/2003,10360,1,178.45,Mexico
793,11/28/2003,10360,1,78.70,Mexico
762,11/28/2003,10360,1,178.45,Mexico
794,11/28/2003,10360,1,78.70,Mexico
2234,11/28/2003,12009,1,70.82,Mexico
791,11/28/2003,9810,1,62.95,Mexico
794,11/28/2003,9810,1,78.70,Mexico
1935,11/28/2003,9637,1,136.45,Mexico
2026,11/28/2003,9800,1,367.45,Mexico
792,11/28/2003,9810,1,62.95,Mexico
967,11/28/2003,10340,1,677.20,Mexico
725,11/28/2003,9704,1,110.20,Mexico
793,11/28/2003,10309,1,78.70,Mexico
2235,11/28/2003,12009,1,70.82,Mexico
726,11/28/2003,9704,1,110.20,Mexico
793,11/28/2003,9810,1,78.70,Mexico
794,11/28/2003,10309,1,78.70,Mexico
1934,11/28/2003,9637,1,136.45,Mexico
551,11/29/2003,9638,1,923.74,Mexico
785,11/29/2003,9767,1,57.70,Mexico
1964,11/29/2003,9919,1,89.20,Mexico
1413,10/3/2003,7939,1,388.40,Mexico
689,10/3/2003,9010,1,340.99,Mexico
632,10/3/2003,9010,1,403.73,Mexico
1117,10/3/2003,9400,1,299.20,Mexico
915,10/3/2003,8650,1,556.45,Mexico
2255,10/3/2003,8188,1,56.65,Mexico
2070,10/3/2003,7580,1,524.95,Mexico
2254,10/3/2003,8188,1,56.65,Mexico
862,10/3/2003,8320,1,178.45,Mexico
1414,10/3/2003,7939,1,388.40,Mexico
550,10/4/2003,7740,1,433.39,Mexico
2286,10/6/2003,7570,1,661.45,Mexico
964,10/6/2003,7740,1,330.70,Mexico
1095,10/6/2003,8580,1,120.70,Mexico
2238,10/6/2003,8830,1,125.95,Mexico
762,10/6/2003,7550,1,173.20,Mexico
2239,10/6/2003,8830,1,125.95,Mexico
491,10/6/2003,7780,1,892.24,Mexico
1182,10/14/2003,8640,1,157.45,Mexico
2234,10/15/2003,8830,1,65.57,Mexico
2387,10/15/2003,8610,1,493.45,Mexico
2388,10/15/2003,8400,1,309.70,Mexico
638,10/15/2003,7800,1,1008.79,Mexico
2235,10/15/2003,8830,1,65.57,Mexico
447,10/15/2003,9208,1,1501.24,Mexico
2098,10/15/2003,9207,1,293.95,Mexico
475,10/15/2003,7890,1,1028.74,Mexico
2098,10/15/2003,9120,1,293.95,Mexico
432,10/16/2003,9250,1,923.74,Mexico
1000,10/16/2003,7729,1,89.20,Mexico
447,10/13/2003,7909,1,1501.24,Mexico
726,10/13/2003,8730,1,110.20,Mexico
2071,10/13/2003,8619,1,346.45,Mexico
2099,10/13/2003,7560,1,404.20,Mexico
609,10/14/2003,7548,1,852.86,Mexico
1086,10/14/2003,7859,1,83.95,Mexico
1096,10/6/2003,8580,1,120.70,Mexico
761,10/6/2003,7550,1,173.20,Mexico
638,10/7/2003,9540,1,1008.79,Mexico
1174,10/7/2003,7859,1,577.45,Mexico
1965,10/7/2003,7707,1,89.20,Mexico
396,10/7/2003,7740,1,913.76,Mexico
1086,10/7/2003,7549,1,83.95,Mexico
1131,10/7/2003,8650,1,430.45,Mexico
1884,10/7/2003,8640,1,787.45,Mexico
460,10/7/2003,7580,1,916.65,Mexico
757,10/7/2003,9009,1,73.45,Mexico
826,10/7/2003,8500,1,960.70,Mexico
977,10/7/2003,7800,1,482.95,Mexico
1053,10/7/2003,8520,1,262.45,Mexico
1085,10/7/2003,7549,1,83.95,Mexico
758,10/7/2003,9009,1,73.45,Mexico
1964,10/7/2003,7707,1,89.20,Mexico
2396,10/8/2003,7729,1,89.20,Mexico
475,10/8/2003,9207,1,1028.74,Mexico
491,10/8/2003,7570,1,892.24,Mexico
1990,10/8/2003,9439,1,262.45,Mexico
433,10/8/2003,9009,1,892.24,Mexico
676,10/8/2003,7729,1,856.28,Mexico
1191,10/8/2003,7790,1,251.95,Mexico
2204,10/8/2003,7580,1,146.95,Mexico
2388,10/8/2003,8630,2,619.40,Mexico
475,10/8/2003,8830,1,1037.40,Mexico
760,10/8/2003,7939,1,146.95,Mexico
1053,10/8/2003,8630,1,262.45,Mexico
2354,10/8/2003,7580,1,362.20,Mexico
350,10/8/2003,7800,1,598.24,Mexico
759,10/8/2003,7939,1,146.95,Mexico
946,10/8/2003,9320,1,692.95,Mexico
2205,10/8/2003,7580,1,146.95,Mexico
804,10/9/2003,8220,1,157.45,Mexico
791,10/18/2003,8580,1,62.95,Mexico
977,10/18/2003,8760,1,482.95,Mexico
792,10/18/2003,8580,1,62.95,Mexico
2359,10/19/2003,9500,1,446.20,Mexico
551,10/20/2003,7550,1,923.74,Mexico
725,10/20/2003,7580,1,110.20,Mexico
927,10/20/2003,7740,1,451.45,Mexico
1317,10/20/2003,7950,1,328.02,Mexico
762,10/20/2003,8000,1,178.45,Mexico
604,10/20/2003,9400,1,494.81,Mexico
689,10/20/2003,7720,1,340.99,Mexico
2269,10/20/2003,8029,1,293.95,Mexico
2373,10/20/2003,7550,1,619.45,Mexico
726,10/20/2003,7580,1,110.20,Mexico
761,10/20/2003,8000,1,178.45,Mexico
1318,10/20/2003,7950,1,328.02,Mexico
396,10/21/2003,9009,1,907.99,Mexico
1226,10/21/2003,7859,1,551.20,Mexico
2252,10/21/2003,9430,1,136.45,Mexico
475,10/21/2003,9009,1,1028.74,Mexico
976,10/21/2003,9130,1,325.45,Mexico
2055,10/21/2003,8760,1,569.57,Mexico
964,10/21/2003,9080,1,320.20,Mexico
967,10/21/2003,7909,1,677.20,Mexico
1916,10/21/2003,8580,1,286.07,Mexico
927,10/21/2003,8760,1,451.45,Mexico
966,10/21/2003,9369,1,472.45,Mexico
2253,10/21/2003,9430,1,136.45,Mexico
754,10/22/2003,9010,1,246.70,Mexico
2280,10/22/2003,8650,1,154.82,Mexico
460,10/22/2003,8619,1,916.65,Mexico
826,10/22/2003,7800,1,929.20,Mexico
992,10/22/2003,7930,1,278.20,Mexico
2234,10/22/2003,9438,1,65.57,Mexico
2374,10/22/2003,9207,1,650.95,Mexico
500,10/22/2003,7720,1,934.24,Mexico
689,10/22/2003,7810,1,340.99,Mexico
460,10/22/2003,9010,1,892.24,Mexico
488,10/22/2003,8730,1,1039.24,Mexico
753,10/22/2003,9010,1,246.70,Mexico
2374,10/22/2003,9160,1,650.95,Mexico
1000,10/22/2003,9208,1,89.20,Mexico
2235,10/22/2003,9438,1,65.57,Mexico
2269,10/22/2003,7548,1,293.95,Mexico
2284,10/22/2003,9369,1,309.70,Mexico
792,10/23/2003,7800,1,62.95,Mexico
1181,10/23/2003,8580,1,419.95,Mexico
2253,10/23/2003,7548,1,136.45,Mexico
791,10/23/2003,7600,1,62.95,Mexico
475,10/23/2003,7800,1,1028.74,Mexico
559,10/23/2003,8400,1,629.74,Mexico
2359,10/23/2003,9080,1,446.20,Mexico
641,10/27/2003,7950,1,818.74,Mexico
1098,10/27/2003,9540,1,293.95,Mexico
759,10/27/2003,8240,1,146.95,Mexico
1053,10/27/2003,7729,1,262.45,Mexico
604,10/9/2003,2718,1,494.81,Mexico
761,10/9/2003,4280,1,178.45,Mexico
1226,10/9/2003,2519,1,551.20,Mexico
2373,10/9/2003,2128,1,624.70,Mexico
702,10/9/2003,4280,1,288.70,Mexico
762,10/9/2003,4280,1,178.45,Mexico
930,10/10/2003,4430,1,524.95,Mexico
734,10/10/2003,4210,2,682.40,Mexico
762,10/10/2003,2129,1,173.20,Mexico
1065,10/10/2003,2530,1,309.70,Mexico
600,10/10/2003,4610,1,750.49,Mexico
759,10/10/2003,2400,1,146.95,Mexico
733,10/10/2003,4210,2,682.40,Mexico
976,10/10/2003,4250,1,314.95,Mexico
1066,10/10/2003,2530,1,309.70,Mexico
760,10/10/2003,2400,1,146.95,Mexico
1974,10/16/2003,2200,1,57.70,Mexico
2099,10/16/2003,4610,1,404.20,Mexico
854,10/16/2003,4610,1,682.45,Mexico
516,10/16/2003,2470,1,577.24,Mexico
669,10/16/2003,2970,1,1364.74,Mexico
1975,10/16/2003,2200,1,57.70,Mexico
716,10/17/2003,2169,1,152.20,Mexico
792,10/17/2003,2129,1,62.95,Mexico
396,10/17/2003,4100,1,907.99,Mexico
498,10/17/2003,4336,1,1469.74,Mexico
715,10/17/2003,2169,1,152.20,Mexico
791,10/17/2003,2129,1,62.95,Mexico
915,10/23/2003,4470,1,556.45,Mexico
1230,10/23/2003,4020,1,472.45,Mexico
757,10/23/2003,4326,1,73.45,Mexico
819,10/23/2003,4270,1,1013.20,Mexico
1085,10/23/2003,2125,1,83.95,Mexico
433,10/24/2003,4020,1,892.24,Mexico
609,10/24/2003,4280,1,852.86,Mexico
675,10/24/2003,4270,1,661.24,Mexico
1086,10/24/2003,2250,1,83.95,Mexico
2099,10/24/2003,2519,1,404.20,Mexico
1085,10/24/2003,2250,1,83.95,Mexico
445,10/24/2003,4020,1,892.24,Mexico
671,10/24/2003,4000,1,944.74,Mexico
1062,10/24/2003,4908,1,141.70,Mexico
2355,10/24/2003,4513,1,577.45,Mexico
475,10/24/2003,4368,1,1028.74,Mexico
992,10/24/2003,2479,1,278.20,Mexico
1061,10/24/2003,4908,1,141.70,Mexico
550,10/24/2003,2860,1,433.39,Mexico
725,10/25/2003,2470,1,110.20,Mexico
792,10/25/2003,4908,1,62.95,Mexico
760,10/25/2003,2060,1,152.20,Mexico
726,10/25/2003,2470,1,110.20,Mexico
791,10/25/2003,4908,1,62.95,Mexico
759,10/25/2003,2060,1,152.20,Mexico
2396,10/26/2003,4484,1,89.20,Mexico
2255,10/26/2003,2020,1,56.65,Mexico
2354,10/26/2003,2470,1,362.20,Mexico
2254,10/26/2003,2020,1,56.65,Mexico
1962,10/27/2003,2860,1,149.57,Mexico
2359,10/17/2003,2530,1,446.20,Mexico
2277,10/28/2003,4737,1,262.45,Mexico
432,10/28/2003,4730,1,923.74,Mexico
797,10/28/2003,4610,1,309.70,Mexico
826,10/28/2003,4630,1,960.70,Mexico
1000,10/28/2003,2530,1,89.20,Mexico
635,10/28/2003,2169,1,881.74,Mexico
785,10/28/2003,4737,1,57.70,Mexico
1229,10/28/2003,2300,1,246.70,Mexico
400,10/28/2003,2770,1,771.49,Mexico
